A,貯蔵品,貯蔵品,Supplies,Supplies,,,jppfs_cor,Supplies,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,販売用不動産,販売用不動産,Real estate for sale,Real estate for sale,,,jppfs_cor,RealEstateForSale,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,仕掛販売用不動産,仕掛販売用不動産,Real estate for sale in process,Real estate for sale in process,,,jppfs_cor,RealEstateForSaleInProcess,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,開発事業等支出金,開発事業等支出金,Development projects in progress,Development projects in progress,,,jppfs_cor,DevelopmentProjectsInProgress,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,不動産事業支出金,不動産事業支出金,Costs on real estate business,Costs on real estate business,,,jppfs_cor,CostsOnRealEstateBusiness,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,未成業務支出金,未成業務支出金,Costs on uncompleted services,Costs on uncompleted services,,,jppfs_cor,CostsOnUncompletedServices,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,分譲土地建物,分譲土地建物,Land and buildings for sale in lots,Land and buildings for sale in lots,,,jppfs_cor,LandAndBuildingsForSaleInLots,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,分譲土地,分譲土地,Land for sale in lots,Land for sale in lots,,,jppfs_cor,LandForSaleInLots,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,その他のたな卸資産,その他のたな卸資産,Other inventories,Other inventories,,,jppfs_cor,OtherInventories,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,前渡金,前渡金,Advance payments - trade,Advance payments-trade,,,jppfs_cor,AdvancePaymentsTrade,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
B,前払金,前払金,Advance payments - other,Advance payments-other,,,jppfs_cor,AdvancePaymentsOther,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,前払費用,前払費用,Prepaid expenses,Prepaid expenses,,,jppfs_cor,PrepaidExpenses,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,繰延税金資産,繰延税金資産、流動資産,Deferred tax assets,Deferred tax assets-CA,,,jppfs_cor,DeferredTaxAssetsCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,未収収益,未収収益,Accrued income,Accrued income,,,jppfs_cor,AccruedIncome,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,未収利息,未収利息,Accrued interest,Accrued interest,,,jppfs_cor,AccruedInterest,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,その他の資産で1年内に現金化できると認められるもの,その他の資産で1年内に現金化できると認められるもの [タイトル項目],Other assets - encashed within one year,Other assets-encashed within one year [abstract],,,jppfs_cor,OtherAssetsEncashedWithinOneYearAbstract,xbrli:stringItemType,xbrli:item,duration,,true,4,,,
A,株主、役員又は従業員に対する短期債権,株主、役員又は従業員に対する短期債権,"Short-term claims on shareholders, directors or employees","Short-term claims on shareholders, directors or employees",,,jppfs_cor,ShortTermClaimsOnShareholdersDirectorsOrEmployees,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,貸倒引当金,貸倒引当金、株主、役員又は従業員に対する短期債権,Allowance for doubtful accounts,"Allowance for doubtful accounts-short-term claims on shareholders, directors or employees",,,jppfs_cor,AllowanceForDoubtfulAccountsShortTermClaimsOnShareholdersDirectorsOrEmployees,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,株主、役員又は従業員に対する短期債権（純額）,株主、役員又は従業員に対する短期債権（純額）,"Short-term claims on shareholders, directors or employees, net","Short-term claims on shareholders, directors or employees, net",,,jppfs_cor,ShortTermClaimsOnShareholdersDirectorsOrEmployeesNet,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,短期貸付金,短期貸付金,Short-term loans receivable,Short-term loans receivable,,,jppfs_cor,ShortTermLoansReceivable,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,貸倒引当金,貸倒引当金、短期貸付金,Allowance for doubtful accounts,Allowance for doubtful accounts-short-term loans,,,jppfs_cor,AllowanceForDoubtfulAccountsShortTermLoans,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,短期貸付金（純額）,短期貸付金（純額）,"Short-term loans receivable, net","Short-term loans receivable, net",,,jppfs_cor,ShortTermLoansReceivableNet,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
B,関係会社短期貸付金,関係会社短期貸付金,Short-term loans receivable from subsidiaries and associates,Short-term loans receivable from subsidiaries and associates,,,jppfs_cor,ShortTermLoansReceivableToSubsidiariesAndAffiliates,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,貸倒引当金,貸倒引当金、関係会社短期貸付金,Allowance for doubtful accounts,Allowance for doubtful accounts-short-term loans receivable from subsidiaries and affiliates,,,jppfs_cor,AllowanceForDoubtfulAccountsShortTermLoansReceivableFromSubsidiariesAndAffiliates,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
